TMDb ID,Title,Year,Rating,Popularity,Overview,Deep Tags,Poster URL
2440,Joint Security Area,2000,7.8,2.8953,"Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.","Conflicted Loyalty, Psychic Trauma, Arbitrary Division, Fraternal Bonds, Truth Suppression, Moral Ambiguity",https://image.tmdb.org/t/p/w500/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg
548544,Invisible Life,2019,7.8,1.4139,"Rio de Janeiro, Brazil, 1950. In the conservative home of the Gusmão family, Eurídice and Guida are two inseparable sisters who support each other. While Guida can share with her younger sister the details of her romantic adventures, Eurídice finds in her older sister the encouragement she needs to pursue her dream of becoming a professional pianist.","Emotional Severance, Unfulfilled Ambition, Systemic Misogyny, Profound Yearning, Domestic Confinement, Internalized Struggle",https://image.tmdb.org/t/p/w500/dHmy5vHcEfeBfy72sWxAdeSBLmn.jpg
419478,Midnight Sun,2018,7.812,7.0422,"Katie, a 17-year-old, has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly. Fate intervenes when she meets Charlie and they embark on a summer romance.","Somatic Imprisonment, Developmental Deficit, Controlled Existence, Transcendent Yearning, Icarus Complex, Existential Finitude",https://image.tmdb.org/t/p/w500/vPG2zEKPXhovPW9S91SRnwr5JM1.jpg
10315,Fantastic Mr. Fox,2009,7.812,6.6098,"The Fantastic Mr. Fox, bored with his current life, plans a heist against the three local farmers. The farmers, tired of sharing their chickens with the sly fox, seek revenge against him and his family.","Primal Regression, Subterranean Claustrophobia, Mid-Life Reassessment, Essentialist Conflict, Melancholic Precision, Vicarious Living",https://image.tmdb.org/t/p/w500/euZyZb6iGreujYKrGyZHRddhUYh.jpg
594634,Close to the Horizon,2019,7.811,2.8829,Jessica knows exactly what her life is supposed to look like and where it takes her. But then she meets Danny. He has a complicated past and could confuse all their plans. Jessica has to decide.,"Destabilization of Identity, Rigidity of Self-Concept, Suppressed Desire, Existential Reckoning, The Persistence of Memory, Catalytic Disruption",https://image.tmdb.org/t/p/w500/c8K79975Xtoy0i715QLZVpIoPDe.jpg
301,Rio Bravo,1959,7.8,4.9764,"A small-town sheriff in the American West enlists the help of a disabled man, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.","Stoic Competence, Affirmation of the Marginalized, Intimate Siege Mentality, Psychological Recovery, Duty-Bound Integrity",https://image.tmdb.org/t/p/w500/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg
11697,The Man Who Shot Liberty Valance,1962,7.81,2.4319,"Questions arise when Senator Stoddard attends the funeral of a local man named Tom Doniphon in a small Western town. Flashing back, we learn Doniphon saved Stoddard, then a lawyer, when he was roughed up by a crew of outlaws terrorizing the town, led by Liberty Valance. As the territory's safety hung in the balance, Doniphon and Stoddard, two of the only people standing up to him, proved to be very important, but different, foes to Valance.","Mythic Burden, Stoic Sacrifice, Civilizing Conscience, Frontier Justice, Suppressed Trauma, Necessary Lie",https://image.tmdb.org/t/p/w500/4C1R0LEivLjbv3swAzJfzh0tzXl.jpg
80,Before Sunset,2004,7.808,5.5075,"Nine years later, Jesse travels across Europe giving readings from a book he wrote about the night he spent in Vienna with Celine. After his reading in Paris, Celine finds him, and they spend part of the day together before Jesse has to again leave for a flight. They are both in relationships now, and Jesse has a son, but as their strong feelings for each other start to return, both confess a longing for more.","Counterfactual Thinking, Emotional Residue, Dialogic Intimacy, Temporal Nostalgia, Commitment Anxiety, Existential Crossroads",https://image.tmdb.org/t/p/w500/gycdE1ARByGQcK4fYR2mgpU6OO.jpg
113,"Spring, Summer, Fall, Winter... and Spring",2003,7.806,2.5163,"An isolated lake, where an old monk lives in a small floating temple. The monk has a young boy living with him, learning to become a monk. We watch as seasons and years pass by.","Karmic Recurrence, Pathological Attachment, Ascetic Self-Confrontation, Temporal Existentialism, Ritualized Atonement",https://image.tmdb.org/t/p/w500/6SQQ5REuAz7k0FMQ9mSCT40T2LN.jpg
762,Monty Python and the Holy Grail,1975,7.806,5.3478,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".","Existential Absurdity, Futility of Purpose, Deconstruction of Myth, Nihilistic Comedy, Delusional Grandeur, Rejection of Idealism",https://image.tmdb.org/t/p/w500/7nTkHjETdGMYK1phHwDbPsrzbYl.jpg
398924,A Bag of Marbles,2017,7.804,1.8062,"At the beginning of the 1940s, in a France occupied by Nazi forces, lived the Jewish Joffo family. Happy and tight-knit, she sees her future darken when all members of the family are forced to wear the yellow star. Fearing the worst, the parents organized their family to flee to the free zone in the south of the country. Maurice, twelve years old, and Joseph, ten years old, will therefore leave alone in order to maximize their chances of finding their older brothers already settled in Nice.  The brothers left to their own devices demonstrate an incredible amount of cleverness, courage, and ingenuity to escape the enemy invasion and to try to reunite their family once again.","Childhood Resilience, Forced Maturity, Intergenerational Trauma, Survival Ingenuity, Identity Concealment, Loss of Innocence",https://image.tmdb.org/t/p/w500/kjVPBXfo7frULyUzQ8NRPAflP8G.jpg
152742,The Best Offer,2013,7.804,2.3186,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.","Aesthetic Obsession, Catastrophic Betrayal, Obsessive Solipsism, Illusory Intimacy, Calculated Vulnerability, Existential Purgatory",https://image.tmdb.org/t/p/w500/ibDGPgUZn6vxHiSgt2xeQyFp8Np.jpg
15859,A Moment to Remember,2004,7.804,2.9774,A young couple's love is tested when Sun-jin is diagnosed with a rare form of Alzheimer's disease.,"Erosion of Selfhood, Radical Altruism, Anticipatory Grief, Cognitive Resilience, Psychological Dissolution, Traumatic Bonding",https://image.tmdb.org/t/p/w500/s9ulpxLbkeJTTYxqLVUl6PreLGN.jpg
1018,Mulholland Drive,2001,7.804,7.2459,"Blonde Betty Elms has only just arrived in Hollywood to become a movie star when she meets an enigmatic brunette with amnesia. Meanwhile, as the two set off to solve the second woman's identity, filmmaker Adam Kesher runs into ominous trouble while casting his latest project.","Dissociative Identity, Hollywood Dream Shattered, Narcissistic Injury, Doppelgänger Motif, Unconscious Desires, Manufactured Reality",https://image.tmdb.org/t/p/w500/x7A59t6ySylr1L7aubOQEA480vM.jpg
502,Fail Safe,1964,7.8,1.4585,Because of a technical defect an American bomber team mistakenly orders the destruction of Moscow. The President of the United States has but little time to prevent an atomic catastrophe from occurring.,"Technological Fatalism, Apocalyptic Anxiety, Moral Immolation, Claustrophobic Dread, Systemic Paralysis, Impossible Calculus",https://image.tmdb.org/t/p/w500/qrsj5hort5xkLOKw9NyraGMnlVP.jpg
911430,F1,2025,7.803,44.0029,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,"Obsessive Redemption, Legacy Anxiety, Performance Visceral, Vicarious Fulfillment, Mortality Salience, Generational Displacement",https://image.tmdb.org/t/p/w500/vqBmyAj0Xm9LnS1xe1MSlMAJyHq.jpg
10775,Infernal Affairs,2002,7.803,4.8117,"Chan Wing Yan, a young police officer, has been sent undercover as a mole in the local mafia. Lau Kin Ming, a young mafia member, infiltrates the police force. Years later, their older counterparts, Chen Wing Yan and Inspector Lau Kin Ming, respectively, race against time to expose the mole within their midst.","Identity Erosion, Institutional Paranoia, Burden of Duality, Moral Permeability, Existential Captivity, Cerebral Futility",https://image.tmdb.org/t/p/w500/gix9thDBXfjJ8M7rYbihqbQGBcP.jpg
2118,L.A. Confidential,1997,7.803,6.9882,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,"Institutionalized Cynicism, Reluctant Redemption, Shadow Selves, Twisted Ambition, Moral Compromise, Cynical Fatalism",https://image.tmdb.org/t/p/w500/lWCgf5sD5FpMljjpkRhcC8pXcch.jpg
531,The Wrong Trousers,1993,7.804,2.4308,"Wallace rents out Gromit's former bedroom to a penguin, who takes up an interest in the techno pants created by Wallace. However, Gromit later learns that the penguin is a wanted criminal.  Preserved by the Academy Film Archive.","Technological Alienation, The Banality of Evil, Paranoia and Validation, Invasive Surveillance, Domestic Gothic, Identity and Disguise",https://image.tmdb.org/t/p/w500/mV8SDTjkxrDxu0a0egvFz1lRPU7.jpg
84892,The Perks of Being a Wallflower,2012,7.8,6.128,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.","Repressed Trauma and Dissociation, Redemptive Kinship, Emotional Fragility and Reintegration, Adolescent Psychological Crisis, Post-Traumatic Stress Disorder (PTSD) Reckoning, Melancholic Nostalgia",https://image.tmdb.org/t/p/w500/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg
58129,The Phantom Carriage,1921,7.802,3.993,"An alcoholic, abusive ne'er-do-well is shown the error of his ways through a legend that dooms the last person to die on New Year's Eve before the clock strikes twelve to take the reins of Death's chariot and work tirelessly collecting fresh souls for the next year.","Self-Redemption Narrative, Christian Allegory, Existential Guilt, Alcoholism and Abuse, Death Anxiety, Cinematic Supernaturalism",https://image.tmdb.org/t/p/w500/vmhMEj2d8JnKS5jzqJf4kYypKWN.jpg
56231,The Working Class Goes to Heaven,1971,7.8,0.5522,"After losing a finger in a work accident, an Italian worker becomes increasingly involved in political and revolutionary groups.","Productive Alienation, Industrial Dehumanization, Somatic Trauma, Revolutionary Existentialism, Cynical Disillusionment, Identity Erosion",https://image.tmdb.org/t/p/w500/gulAszCUPjuBtDd6NudgLTBu3i5.jpg
10193,Toy Story 3,2010,7.802,14.4988,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.","Existential Dread, Trauma of Abandonment, Institutional Oppression, Fear of Obsolescence, Transitional Anxiety, False Utopia",https://image.tmdb.org/t/p/w500/AbbXspMOwdvwWZgVN0nabZq03Ec.jpg
562,Die Hard,1988,7.802,9.7405,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her offices Christmas Party, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.","Primal Resilience, Corporate Alienation, Bureaucratic Malaise, Accidental Agency, Performative Deception, Cynical Catharsis",https://image.tmdb.org/t/p/w500/aJCpHDC6RoGz7d1Fzayl019xnxX.jpg
1062722,Frankenstein,2025,7.802,529.4985,"Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.","Promethean Hubris, Existential Alienation, Paternal Abandonment, Unchecked Obsession, Forced Otherness, Reciprocal Destruction",https://image.tmdb.org/t/p/w500/g4JtvGlQO7DByTI6frUobqvSL3R.jpg
393559,My Life as a Zucchini,2016,7.801,1.7086,"After his mother’s death, Zucchini is befriended by a kind police officer, Raymond, who accompanies him to his new foster home filled with other orphans his age. There, with the help of his newfound friends, Zucchini eventually learns to trust and love as he searches for a new family of his own.","Childhood Trauma, Grief Processing, Attachment Formation, Psychological Resilience, Found Family, Emotional Reclamation",https://image.tmdb.org/t/p/w500/2uu8fIzl76C9MFiUQhjKYSLKVq.jpg
31011,Mr. Nobody,2009,7.8,3.3053,"Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.","Branching Existence, Choice Paralysis, Temporal Subjectivity, The Illusion of Causality, Nostalgia for the Untaken, Identity Dissolution",https://image.tmdb.org/t/p/w500/qNkIONc4Rgmzo23ph7qWp9QfVnW.jpg
367412,Whiplash,2013,7.8,0.7872,"A ferocious, bullying music teacher teaches a dedicated student.","Sadistic Pedagogy, Transcendental Ambition, Obsessive Compulsion, Psychodynamic Conflict, Ego Shredding, Visceral Tension",https://image.tmdb.org/t/p/w500/2yQkiGAmztaBkGLjVIrHUYHTex5.jpg
335578,Land of Mine,2015,7.799,1.2585,"In the days following the surrender of Germany in May 1945, a group of young German prisoners of war is handed over to the Danish authorities and subsequently sent to the West Coast, where they are ordered to remove the more than two million mines that the Germans had placed in the sand along the coast. With their bare hands, crawling around in the sand, the boys are forced to perform the dangerous work under the leadership of a Danish sergeant.","Visceral Dread, Moral Calculus, Forced Purgatory, Innocence Evisceration, Antipathy Erosion, Situational Cruelty",https://image.tmdb.org/t/p/w500/7TOYH2VDnYbXpBKlrkdQZUSC3Du.jpg
16761,A Movie of Eggs,2006,7.799,3.0441,"A small egg named Toto decides that he wants to fulfill his purpose in life and become a chicken instead of dying in a frying pan; so he starts a quest to return to the farms along with his new friend, the noisy egg Willy and a crazy bacon stripe. The three friends will face lot of obstacles in their quest.","Existential Quest, Self-Actualization, Absurdism, Commodification Trauma, Primal Regression, Affiliation Need",https://image.tmdb.org/t/p/w500/sWl9Qhv8PZyq6gviDeT88kBU3tI.jpg
5915,Into the Wild,2007,7.799,4.2221,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.","Ascetic Idealism, Radical Anomie, Paternal Trauma, Existential Purity, Aspirational Transcendence, Communal Necessity",https://image.tmdb.org/t/p/w500/jnLnLYP5pGDfri04gxtAqAvkHMw.jpg
674,Harry Potter and the Goblet of Fire,2005,7.799,21.4947,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.","Adolescent Identity Crisis, Forced Maturity, Institutional Corruption, Existential Trial, Resurfacing Trauma, Fear of the Unknown",https://image.tmdb.org/t/p/w500/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg
49797,I Saw the Devil,2010,7.8,6.6975,"Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.","Vengeance Cycle, Moral Decadence, Malignant Sadism, Predatory Obsession, Visceral Horror, Self-Destructive Fixation",https://image.tmdb.org/t/p/w500/zp5NrmYp80axIGiEiYPmm1CW6uH.jpg
3870,1900,1976,7.8,8.9048,"The epic tale of a class struggle in twentieth century Italy, as seen through the eyes of two childhood friends on opposing sides.","Historical Determinism, Fraternal Antagonism, Cyclical Trauma, Pastoral Mythmaking, Feudal Decadence, Intergenerational Memory",https://image.tmdb.org/t/p/w500/deWzfCC59tmtEQvKSmflDe14FvR.jpg
579245,The Specials,2019,7.8,4.5077,"For twenty years, Bruno and Malik have lived in a different world—the world of autistic children and teens. In charge of two separate nonprofit organizations (The Hatch & The Shelter), they train young people from underprivileged areas to be caregivers for extreme cases that have been refused by all other institutions. It’s an exceptional partnership, outside of traditional settings, for some quite extraordinary characters.","Radical Compassion, Institutional Neglect, Altruistic Exhaustion, Functional Anarchy, Social Reclamation, Necessary Marginalization",https://image.tmdb.org/t/p/w500/lcg4GhZCgntHSZRVFYQ1oShdpFw.jpg
11621,Porco Rosso,1992,7.795,5.5939,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.","War Trauma, Self-Imposed Isolation, Ambiguous Transformation, Romantic Idealism, Post-War Disillusionment, Existential Melancholy",https://image.tmdb.org/t/p/w500/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg
785084,The Whale,2022,7.793,4.7778,A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,"Self-Annihilation by Proxy, Paternal Atonement, Psychosomatic Encasement, Suffocating Grief, Insistence on Human Goodness",https://image.tmdb.org/t/p/w500/jQ0gylJMxWSL490sy0RrPj1Lj7e.jpg
149870,The Wind Rises,2013,7.8,3.8891,"A lifelong love of flight inspires Japanese aviation engineer Jiro Horikoshi, whose storied career includes the creation of the A-6M World War II fighter plane.","Obsessive Idealism, Ambivalent Aspiration, Aesthetic Detachment, Fatalistic Melancholy, Sublimation of Guilt",https://image.tmdb.org/t/p/w500/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg
29845,A Woman Under the Influence,1974,7.8,3.0227,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.","Hysterical Realism, Dysfunctional Intimacy, Feminine Role Anxiety, Psychic Exhaustion, Societal Pathologizing, Theatrical Self-Destruction",https://image.tmdb.org/t/p/w500/6EJ4JoTxnH1QmGTE9pPzgtW1cLW.jpg
1366,Rocky,1976,7.792,8.0632,"Rocky Balboa is a Philadelphia club fighter who seems to be going nowhere. But when a stroke of fate puts him in the ring with a world heavyweight champion, Rocky knows that it's his one shot at the big time — a once-in-a-lifetime opportunity to go the distance and come out a winner!","Dignity Reclamation, Existential Validation, Emotional Vulnerability, Socioeconomic Isolation, Psychological Endurance, Crucible of Opportunity",https://image.tmdb.org/t/p/w500/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg
508943,Luca,2021,7.792,9.7847,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,"Latent Self-Discovery, Liminal Identity, Fear of Categorization, Attachment Trauma, Aspirational Transgression",https://image.tmdb.org/t/p/w500/9x4i9uKGXt8IiiIF5Ey0DIoY738.jpg
29458,One Hundred Steps,2000,7.791,2.7211,"Peppino Impastato is a quick-witted lad growing up in 1970s Sicily. Despite hailing from a family with Mafia ties and living just one hundred steps from the house of local boss Tano Badalamenti, Peppino decides to expose the Mafia by using a pirate radio station to broadcast his political pronouncements in the form of ironic humour.","Familial Betrayal, Satirical Subversion, Psychological Proximity, Ethical Isolation, Cultural Corruption, Existential Peril",https://image.tmdb.org/t/p/w500/dpQpjLslfQlpDv7eCVRDPQAKgqs.jpg
49026,The Dark Knight Rises,2012,7.789,12.0428,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.","Self-Sacrifice Burden, Trauma Resilience, Societal Collapse Anxiety, Populist Nihilism, Redemptive Mythmaking, Legacy Acceptance",https://image.tmdb.org/t/p/w500/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg
22843,Evangelion: 2.0 You Can (Not) Advance,2009,7.789,3.6157,"Under constant attack by monstrous creatures called Angels that seek to eradicate humankind, U.N. Special Agency NERV introduces two new EVA pilots to help defend the city of Tokyo-3: the mysterious Makinami Mari Illustrous and the intense Asuka Langley Shikinami. Meanwhile, Gendo Ikari and SEELE proceed with a secret project that involves both Rei and Shinji.","Sacrificial Altruism, Emotional Repression, Crushing Obligation, Manufactured Intimacy, Deterministic Anguish, Transhumanist Despair",https://image.tmdb.org/t/p/w500/7VLYN2CfJpB6PrcuzDKKqdGSUi6.jpg
22683,Gifted Hands: The Ben Carson Story,2009,7.789,4.776,Gifted Hands: The Ben Carson Story is a movie based on the life story of world-renowned neurosurgeon Ben Carson from 1961 to 1987.,"Intellectual Ascendance, Suppressed Rage, Directed Ambition, Cognitive Strain, Meritocratic Burden, Deferred Gratification",https://image.tmdb.org/t/p/w500/4NxxtiqezjUmUxoDTOjO5FeJvFt.jpg
1394,Nostalgia,1983,7.8,3.3838,"A Russian poet, Andrei and his interpreter, Eugenia travel to Italy to research the life of an 18th-century composer.","Profound Alienation, Spiritual Exile, Temporal Fluidity, Messianic Burden, Obsessive Ritualism, Unresolved Yearning",https://image.tmdb.org/t/p/w500/fCYSidPXp3LpDa9wlLNv0gZvjyF.jpg
13042,Presto,2008,7.785,3.0936,"Dignity. Poise. Mystery. We expect nothing less from the great turn-of-the-century magician, Presto. But when Presto neglects to feed his rabbit one too many times, the magician finds he isn't the only one with a few tricks up his sleeve!","Loss of Control, Codependent Antagonism, Performative Humiliation, Neglect Trauma, Visceral Retribution, Dignity Erosion",https://image.tmdb.org/t/p/w500/1RMMyEkRPHvVxPDvhFmmw6xbcIb.jpg
11049,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,7.788,2.259,"Four talented alien musicians are kidnapped by a record producer who disguises them as humans. Shep, a space pilot in love with bass player Stella, follows them to Earth. Reprogrammed to forget their real identities and renamed The Crescendolls, the group quickly becomes a huge success playing soulless corporate pop. At a concert, Shep manages to free all the musicians except Stella, and the band sets out to rediscover who they really are — and to rescue Stella.","Identity Erasure, Artistic Alienation, Commercialized Artifice, Sacrificial Love, Cultural Displacement, Consumerism Critique",https://image.tmdb.org/t/p/w500/n0K6mjU8aVnag2mi93FuvJsjZi.jpg
887,The Best Years of Our Lives,1946,7.8,2.4494,"It's the hope that sustains the spirit of every GI: the dream of the day when he will finally return home. For three WWII veterans, the day has arrived. But for each man, the dream is about to become a nightmare.","Traumatic Reintegration, Post-War Identity Crisis, Domestic Disillusionment, Socio-Economic Alienation, Unprocessed Combat Trauma, Embodied Vulnerability",https://image.tmdb.org/t/p/w500/gd5EoAU4MM57sW3vlWxJ0NMM8cV.jpg
593,Solaris,1972,7.786,4.0632,A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.,"Repressed Guilt, Ontological Crisis, Mourning and Obsession, The Burden of the Past, Existential Isolation, Alien Sublime",https://image.tmdb.org/t/p/w500/pgqj7QoBPWFLLKtLEpPmFYFRMgB.jpg
901563,Close,2022,7.8,4.0781,"Two 13-year-old boys spend an idyllic summer together, but their connection is put to the test when they become the subject of speculation at school.","Fragile Intimacy, Repressive Masculinity, Traumatic Guilt, Existential Abandonment, Shattered Innocence, Silent Mourning",https://image.tmdb.org/t/p/w500/dlMNnWs7Mz8Nk5AC447Ew1tD5pn.jpg
359156,Don't Be Bad,2015,7.785,1.3463,"A story set in the 90s and in the outskirts of Rome to Ostia. A world where money, luxury cars, night clubs, cocaine and synthetic drugs are easy to run. A world in which Vittorio and Cesare, in their early twenties, act in search of their success.","Hedonistic Nihilism, Fraternal Co-dependency, Socioeconomic Aspiration, Existential Recklessness, Spiral of Addiction, Neo-Realist Grit",https://image.tmdb.org/t/p/w500/taSfNqBkM6fVexayWLKcqHxMg7a.jpg
142,Brokeback Mountain,2005,7.785,6.4027,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.","Austerity of Affection, Emotional Repression, Pervasive Melancholy, Sustained Nostalgia, Inarticulacy of Desire, Self-Imposed Confinement",https://image.tmdb.org/t/p/w500/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg
12496,The Twilight Samurai,2002,7.8,2.5905,"Seibei Iguchi leads a difficult life as a low ranking samurai at the turn of the nineteenth century. A widower with a meager income, Seibei struggles to take care of his two daughters and senile mother. New prospects seem to open up when the beautiful Tomoe, a childhood friend, comes back into he and his daughters' life, but as the Japanese feudal system unravels, Seibei is still bound by the code of honor of the samurai and by his own sense of social precedence. How can he find a way to do what is best for those he loves?","Economic Precarity, Stoic Resilience, Filial Piety, Societal Constraint, Duty vs. Affection",https://image.tmdb.org/t/p/w500/bB2M8UF8wc9flfGWkcgkTTf8Mzr.jpg
277216,Straight Outta Compton,2015,7.782,4.229,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.","Weaponized Catharsis, Systemic Paranoia, Collective Defiance, Verbalizing Trauma, Hyper-Vigilance",https://image.tmdb.org/t/p/w500/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg
14069,The Girl Who Leapt Through Time,2006,7.783,3.5348,"When 17-year-old Makoto Konno gains the ability to 'leap' backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.","Liminality of Youth, Ethical Reckoning, Temporal Melancholia, Relational Blindness, Existential Responsibility, Interconnected Fate",https://image.tmdb.org/t/p/w500/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg
262,The King of Comedy,1982,7.8,2.2402,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.","Delusional Grandeur, Parasocial Obsession, Narcissistic Pathology, Manufactured Reality, Corrosive Ambition, Uncomfortable Satire",https://image.tmdb.org/t/p/w500/3BM78deUfeZfShqPTblZuamgC8a.jpg
632322,All My Life,2020,7.779,1.3774,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.","Temporal Compression, Idealized Romantic Commitment, Mortality Confrontation, Poignant Fatalism, Existential Affirmation, Cruel Irony",https://image.tmdb.org/t/p/w500/xoKZ4ZkVApcTaTYlGoZ3J8xcIzG.jpg
25050,Still Walking,2008,7.779,2.8928,A family gathers together for a commemorative ritual whose nature only gradually becomes clear.,"Ritualized Mourning, Intergenerational Resentment, Domestic Claustrophobia, Idealized Shadow, Chronicity of Loss, Unspoken Disappointment",https://image.tmdb.org/t/p/w500/4Are9oV8HjZQWnEajk9LYFxRWom.jpg
20873,The Diamond Arm,1969,7.8,1.9417,"A diamond smuggling operation goes wrong when an ordinary Soviet citizen becomes unwittingly involved, and the criminals are forced to court him to retrieve their diamonds.","Innocence Under Siege, Bureaucratic Absurdity, Situational Paranoia, Repressed Desire, Accidental Identity, Farcical Subversion",https://image.tmdb.org/t/p/w500/iwVRDsZAuJmulnPKeYxhezzpr9A.jpg
